account_id;in_degree;out_degree;total_in;ratio;avg_retention_hours;probabilidade_fraude;predicao_classe;is_fraud_real;role;total_out
acc029871;2;2;1370,19;2,4457889359217635;-286,3302777777778;0,0012722289;0;0;Honest;3351,2200000000003
acc042760;4;3;16251,650000000001;1,0671063755948622;-113,0934953703111;0,01742449;0;0;Honest;17342,25
acc019004;2;1;6471,34;0,7063842938490423;-304,9819444444444;0,0072156233;0;0;Honest;4571,26
acc012259;5;3;21428,43;0,7233951701570437;244,21594444444446;0,029064555;0;0;Honest;15501,23
acc026486;5;5;2942,36;2,6170705927534605;89,93061111111112;0,0031862315;0;0;Honest;7700,39
acc005176;1;0;1142,85;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc028842;3;1;2404,85;9,408015435409961;-151,7557407406933;0,0010607606;0;0;Honest;22624,96
acc036324;18;2;351112,28;0,04491585868441118;-826,2821141975467;0,9920724;1;1;Boss;15770,51
acc036930;1;2;4444,81;0,9350209907262835;1506,7830555555556;0,0033807566;0;1;Mule;4156,0
acc038622;2;2;4074,83;3,7217264972367015;763,7676388888889;0,001580004;0;0;Honest;15165,44
acc008749;4;3;12786,07;1,3283328432169983;160,75152777777777;0,0042700707;0;0;Honest;16984,17
acc026125;1;1;2132,69;0,896131664087776;-424,58722222222224;0,0023090106;0;0;Honest;1911,18
acc014166;1;2;2424,88;1,6893591049490904;115,48916666666666;0,0014485243;0;0;Honest;4096,51
acc006463;4;2;64898,130000000005;0,7459158305615539;316,35777777777776;0,99259865;1;1;Mule;48408,55
acc025282;1;2;144,8;6,074856708790829;-933,2777777777778;0,0013181361;0;0;Honest;879,6999999999999
acc009292;4;2;6014,03;0,44296180271498026;-536,4827083333689;0,0033094028;0;0;Honest;2663,99
acc026509;1;4;6252,85;0,9836890638843664;-257,15965277781333;0,012061403;0;0;Honest;6150,87
acc021041;3;1;5329,9;0,44956856682383;-251,01509259264;0,0032327257;0;0;Honest;2396,16
acc004937;1;2;829,64;14,035617429036341;-164,955;0,0010607606;0;0;Honest;11644,65
acc044041;3;4;13028,59;1,1929286339284342;550,9344675926045;0,010032202;0;0;Honest;15542,189999999999
acc014366;7;9;113060,47;0,8288249793384922;-164,9775440917333;0,99259865;1;1;Mule;93707,35
acc044942;4;1;3314,3599999999997;0,5723500997172917;726,1466666666666;0,002511134;0;0;Honest;1896,98
acc007663;5;4;27723,81;1,0477989685404103;-366,9011111111111;0,063415125;0;0;Honest;29048,989999999998
acc034262;4;2;43739,049999999996;0,8304257110235108;-330,0106250000356;0,9617603;1;1;Mule;36322,04
acc032296;3;1;2965,52;0,3361051818730547;1576,6572222221512;0,002511134;0;1;Mule;996,73
acc009493;4;4;3608,0699999999997;1,8372153610784683;155,57756944448002;0,0028530755;0;0;Honest;6628,82
acc032871;1;2;2370,37;1,0043663885115466;-119,73791666666666;0,003431508;0;0;Honest;2380,73
acc035192;2;2;2536,8199999999997;0,25448689900387494;481,7940277777778;0,0026992476;0;0;Honest;645,59
acc003720;2;3;2005,15;1,8499870334536894;-877,8365277778489;0,001340291;0;0;Honest;3709,52
acc013361;6;4;14089,039999999999;0,806649135321402;55,48363425927111;0,008511488;0;0;Honest;11364,919999999998
acc041962;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;407,22
acc030484;3;1;4248,43;0,5758913860146312;1015,4410185185423;0,0039068083;0;0;Honest;2446,64
acc011410;1;3;665,45;6,594941844738977;-272,40944444444443;0,0011605655;0;0;Honest;4388,67
acc011287;3;2;2616,75;0,5742444855470124;-1014,8817592592355;0,003017829;0;0;Honest;1502,66
acc022294;3;5;4623,969999999999;11,10638238054663;145,83042592590223;0,0015559692;0;0;Honest;51355,69
acc000208;4;1;2052,4;0,08792102942394549;1082,6183333333333;0,0029386156;0;0;Honest;180,45
acc021479;2;2;10370,0;0,1336932172678715;-992,6798611111111;0,0031417217;0;0;Honest;1386,4
acc007486;4;1;7871,349999999999;0,5341414952435157;206,97833333333332;0,0032073443;0;0;Honest;4204,42
acc019283;4;3;4927,030000000001;0,8559013119438851;19,411157407431112;0,0023838412;0;0;Honest;4217,06
acc009150;3;2;3843,05;9,65381492872867;379,85861111104;0,0011543719;0;0;Honest;37100,19
acc018562;3;3;14164,22;1,1144121494779455;562,7135185186133;0,0064582312;0;0;Honest;15784,79
acc025797;4;0;5967,719999999999;0,0;0,0;0,0023909425;0;0;Honest;0,0
acc012070;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;13739,38
acc036970;4;1;6134,51;0,8367663647685556;-98,72958333333334;0,0049506845;0;0;Honest;5133,16
acc012679;5;2;6514,25;1,1732952016038658;-760,2470277777777;0,003815946;0;0;Honest;7643,15
acc024285;2;2;2780,64;5,949486630823729;349,72791666666666;0,0011154547;0;0;Honest;16543,440000000002
acc002774;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1355,53
acc008497;5;3;91645,65;0,7789471972813553;-189,90816666666666;0,99259865;1;1;Mule;71387,13
acc008900;3;2;41235,619999999995;0,9441674590639212;201,33083333333335;0,9608804;1;1;Mule;38933,34
acc014621;2;6;6092,01;1,7106000965197092;452,37675925923554;0,005211066;0;0;Honest;10421,01
acc016105;5;2;20312,59;0,3933725864734205;-358,7587777777778;0,01874123;0;0;Honest;7990,42
acc023819;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;4834,4
acc015169;2;1;1924,11;0,9501174562917075;1189,4931944444445;0,0023726209;0;0;Honest;1828,14
acc020125;2;6;2418,31;16,850425088491182;-71,24800925923556;0,0019298714;0;0;Honest;40749,72
acc044755;2;5;14693,77;0,9768738881349796;707,6680555555556;0,010938498;0;0;Honest;14353,970000000001
acc017098;3;2;16122,8;0,09901189680955119;191,0336574074311;0,0039853104;0;0;Honest;1596,35
acc022867;1;2;57,56;69,68212610734757;-367,7922222222222;0,0033486995;0;0;Honest;4011,5999999999995
acc040523;3;1;4733,12;0,4312896539921785;580,26129629632;0,0027270839;0;0;Honest;2041,35
acc029118;1;1;1914,09;0,9364557755603156;298,0525;0,0021904525;0;0;Honest;1792,47
acc014411;1;1;1792,47;0,20198830670356155;-80,26833333333333;0,0027732025;0;0;Honest;362,06
acc006554;7;3;9947,380000000001;2,385650909434535;-316,0836904762311;0,0027594431;0;0;Honest;23731,0
acc040681;4;3;21940,05;0,8656225188080617;-237,51104166677334;0,053814806;0;0;Honest;18991,81
acc042287;1;3;2513,59;2,0414584659452575;695,9247222221511;0,0021040225;0;0;Honest;5131,41
acc003197;6;1;9885,31;0,304107504865801;68,54796296298666;0,007964304;0;0;Honest;3006,2
acc024675;0;6;0,0;0,0;9999,0;0,0032509647;0;0;Honest;6841,46
acc044238;5;0;5008,89;0,0;0,0;0,002554799;0;0;Honest;0,0
acc010415;2;3;40574,3;0,8505899422565657;736,5719907407645;0,91540086;1;1;Mule;34512,1
acc043027;4;2;5368,209999999999;7,006262783566994;-1011,1380555555555;0,0019762828;0;0;Honest;37611,16
acc031196;3;4;5403,09;4,5188632451740665;-200,70604166670225;0,0021680717;0;0;Honest;24415,87
acc003815;4;2;11241,72;1,1758110184108674;-530,6271527778133;0,0059243874;0;0;Honest;13218,150000000001
acc044222;5;4;44540,42;0,6810681890587944;-304,48058333333336;0,9553392;1;1;Mule;30335,07
acc042519;2;4;4653,97;0,4833776681464037;317,77;0,0038361717;0;0;Honest;2249,63
acc043044;7;5;6103,1;0,84900812864261;118,75170634922667;0,0074255816;0;0;Honest;5181,59
acc040445;2;7;2199,2400000000002;3,380625213140843;31,409801587342223;0,0019298714;0;0;Honest;7434,84
acc029708;2;3;17967,85;0,8848922464890088;28,690046296320002;0,08684522;0;0;Honest;15899,619999999999
acc006242;3;2;5307,5599999999995;0,4947970540190709;-328,9564351852089;0,0032327257;0;0;Honest;2626,17
acc016472;2;2;4296,68;0,3867139588846298;-307,09708333333333;0,006079078;0;0;Honest;1661,5900000000001
acc003961;2;1;1752,5400000000002;1,6683175943625002;903,4502777777777;0,0019134771;0;0;Honest;2923,81
acc028814;3;2;13830,65;0,2818339833384668;-421,28805555555556;0,0040703192;0;0;Honest;3897,95
acc016407;2;3;3421,66;1,5987485642975503;-177,70949074076444;0,0016804162;0;0;Honest;5470,389999999999
acc028682;3;2;9479,240000000002;0,4299738903394255;473,97078703701334;0,0034339107;0;0;Honest;4075,83
acc041035;3;2;3612,94;0,665273529940907;80,13495370368;0,0033805298;0;0;Honest;2403,6000000000004
acc041081;2;4;2829,83;7,674529302010007;-304,45243055552;0,0023359405;0;0;Honest;21717,69
acc019540;1;2;520,28;6,9816064118088;-168,24083333333334;0,0010607606;0;0;Honest;3632,46
acc035244;2;4;15509,78;1,420526003253429;4,454027777777778;0,011581844;0;0;Honest;22032,06
acc036436;2;1;1117,71;1,2618365959274238;730,6834722222222;0,003048287;0;0;Honest;1410,38
acc035718;2;4;12225,560000000001;0,3855779321536746;533,2425;0,0072631114;0;0;Honest;4713,91
acc027878;3;3;4731,780000000001;7,564564361478425;966,7831481482667;0,001366423;0;0;Honest;35793,93
acc019173;3;2;988,05;4,517094103596948;502,3973148147911;0,0012960254;0;0;Honest;4463,16
acc042023;4;6;19066,91;1,5591028860455702;-482,8708796296533;0,0145381605;0;0;Honest;29727,29
acc009859;3;3;3186,62;13,222479547358809;163,4477777777778;0,0011154547;0;0;Honest;42135,15
acc026452;3;2;2398,5;1,1637058006845915;-645,7944907406934;0,0021710817;0;0;Honest;2791,16
acc005685;1;1;1984,22;3,0297949330470764;20,176666666666666;0,0012678849;0;0;Honest;6011,81
acc035544;1;5;6011,81;1,8772584674857196;445,3027777777778;0,004595473;0;0;Honest;11285,74
acc023034;5;1;9157,43;0,23103290876052696;927,3203333333333;0,0034335959;0;0;Honest;2115,67
acc038309;1;5;1192,77;50,14471235265514;412,1343888888889;0,0014545663;0;0;Honest;59811,61
acc028097;3;4;75142,74;0,7625048324688676;50,61787037034667;0,99259865;1;1;Mule;57296,71
acc040076;20;0;396623,09;0,0;0,0;0,99259865;1;1;Boss;0,0
acc021488;3;2;16662,809999999998;0,8950249717634832;263,94615740736;0,03753259;0;0;Honest;14913,64
acc004939;4;2;4362,92;0,501053191318678;44,622083333333336;0,0040050494;0;0;Honest;2186,06
acc018863;4;7;12798,509999999998;3,3030319130649484;-107,81075396821333;0,004490183;0;0;Honest;42273,92
acc039884;4;2;4704,95;0,7766718526831259;-96,63083333333333;0,0057740128;0;0;Honest;3654,21
acc024357;2;2;1198,5900000000001;4,107959285833472;293,9770833333333;0,0011154547;0;0;Honest;4923,799999999999
acc039583;4;4;17180,43;0,8911570367231573;-488,15847222229337;0,017589428;0;0;Honest;15310,47
acc023673;2;4;20994,309999999998;0,5476219282167749;237,91770833329775;0,019988481;0;0;Honest;11496,95
acc028786;3;2;5359,889999999999;0,3854829381145171;429,48291666659554;0,0029163503;0;0;Honest;2066,15
acc011435;2;5;14375,05;3,01785662112019;-245,45475;0,010787228;0;0;Honest;43381,869999999995
acc006666;5;7;170283,18;0,8373739650989624;-36,7525;0,99259865;1;1;Mule;142590,71
acc027175;17;2;380229,86;0,006847541988218863;-1209,205138888889;0,9920724;1;1;Boss;2603,64
acc042146;3;2;17319,5;0,12910007269258772;346,9088888888889;0,006234198;0;0;Honest;2235,95
acc021749;3;1;6564,61;0,09130764613945666;553,0021296296533;0,002836607;0;0;Honest;599,4
acc036985;2;2;769,74;67,1633257551153;885,9570833333333;0,0013428624;0;0;Honest;51698,97
acc039770;7;7;107176,64;1,081293826593759;-15,73126984128;0,99259865;1;1;Mule;115889,45000000001
acc000336;17;2;283937,45;0,007774740254420815;416,90044934641776;0,99259865;1;1;Boss;2207,54
acc036306;2;2;3289,77;0,8105587607681972;-1179,9406944444445;0,0024059436;0;0;Honest;2666,56
acc019951;4;1;13239,89;0,7431264586590534;-101,99291666666667;0,008467846;0;0;Honest;9838,92
acc012087;2;3;2882,26;17,10683940088888;-1343,247361111111;0,0010410447;0;0;Honest;49306,53
acc014070;2;1;2210,52;4,628632047518016;995,3076388888888;0,0012071852;0;0;Honest;10231,73
acc044804;1;4;2783,83;2,7331024771538592;-26,7525;0,0021760438;0;0;Honest;7608,5199999999995
acc027791;1;1;1872,07;1,1822625101491389;88,03694444444444;0,0018572765;0;0;Honest;2213,29
acc028290;1;3;4382,66;0,9090349033808158;493,81379629632;0,0040210476;0;0;Honest;3984,0
acc013343;6;0;16163,880000000001;0,0;0,0;0,006187994;0;0;Honest;0,0
acc016019;2;2;257,4;20,760421118060687;80,16722222222222;0,0014828474;0;0;Honest;5343,9400000000005
acc028036;5;6;116509,11;0,9297001814106913;-28,59782407402667;0,99259865;1;1;Mule;108318,55
acc039962;24;3;391256,61;0,01022668958291364;98,88501157411555;0,99259865;1;1;Boss;4001,26
acc033237;4;3;3647,1;4,805711919848866;-188,41814814812446;0,0016755867;0;0;Honest;17526,96
acc008959;1;0;1101,54;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc033469;1;2;2430,48;17,83499623532703;834,8501388888889;0,0012071852;0;0;Honest;43347,78
acc042470;3;2;4111,3099999999995;0,6482930056526859;27,147268518542223;0,0047377874;0;0;Honest;2665,34
acc004145;2;1;2032,7800000000002;1,105195322684586;-237,44361111111112;0,0020952227;0;0;Honest;2246,63
acc021330;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;3254,91
acc043893;6;5;77653,14;0,8145012790852658;202,78200925923554;0,99259865;1;1;Mule;63248,590000000004
acc035017;2;2;1035,1;3,2646482016404055;317,94375;0,0011154547;0;0;Honest;3379,27
acc002437;2;3;2598,98;0,9412925790403194;-589,8534259259021;0,0022732033;0;0;Honest;2446,41
acc017188;2;4;11527,37;1,091883845244973;453,82916666666665;0,016703896;0;0;Honest;12586,56
acc002489;2;1;2027,87;0,9616545357713474;-252,7848611111111;0,0023090106;0;0;Honest;1950,12
acc041939;6;3;10733,45;1,47223635249025;351,3221296297245;0,0073798294;0;0;Honest;15802,19
acc020848;5;6;40730,83;1,4703529315869743;102,61135185187555;0,07086835;0;0;Honest;59888,71000000001
acc031627;1;1;12382,39;0,549687459620106;-715,5958333333333;0,0050216503;0;0;Honest;6806,45
acc028083;1;1;266,39;14,721133633633634;-76,40333333333334;0,0014828474;0;0;Honest;3921,71
acc011116;10;4;33655,53;0,5495193361924962;-167,34280555555554;0,050949164;0;0;Honest;18494,370000000003
acc004170;4;4;53023,46;1,1449143181311972;-271,69729166670226;0,92746955;1;1;Mule;60707,329999999994
acc008283;1;1;2397,76;4,972357648982178;-872,1247222222222;0,0010410447;0;0;Honest;11922,57
acc034568;3;1;14188,789999999999;0,8004404882724403;-580,2694444443733;0,010572633;0;0;Honest;11357,29
acc009177;3;5;17189,47;1,4543284613612513;523,5117962962488;0,021439567;0;0;Honest;24999,15
acc039748;2;6;93410,98;0,9322921210876794;-90,38851851847112;0,99259865;1;1;Mule;87086,33
acc027519;2;4;3477,0099999999998;1,0603850423638632;138,73326388885334;0,0032197959;0;0;Honest;3686,98
acc015131;2;5;10082,14;4,766552769002644;208,99972222222223;0,0022859843;0;0;Honest;48057,1
acc003535;4;2;3949,85;5,831459849209845;0,7501388888888889;0,0029338566;0;0;Honest;23033,45
acc044140;5;3;7861,04;4,24909140636429;-208,04848148145777;0,0018990816;0;0;Honest;33402,32
acc026236;8;6;53221,25;0,8193428716268648;-140,24671296298666;0,96997035;1;1;Mule;43606,46
acc042103;17;0;384873,16;0,0;0,0;0,99259865;1;1;Boss;0,0
acc030195;2;2;14113,060000000001;0,43020831045265134;-391,24375;0,005869844;0;0;Honest;6071,56
acc008543;3;4;13647,240000000002;0,7860960999468756;398,04358796288;0,009526332;0;0;Honest;10728,05
acc004855;1;3;5172,09;0,9480752498984938;-1064,4317592593065;0,0036627722;0;0;Honest;4903,54
acc039431;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;6372,34
acc029586;3;2;3324,69;2,1957138989984055;-254,6024074074311;0,0014936471;0;0;Honest;7300,09
acc027210;3;3;6942,700000000001;0,6538210583475328;-1235,2366666666667;0,007884088;0;0;Honest;4539,29
acc000380;3;4;8907,72;5,932180252432438;208,1644907406933;0,0018713465;0;0;Honest;52842,26
acc006510;1;3;586,06;7,3667479993857405;818,43111111104;0,0012071852;0;0;Honest;4317,43
acc018747;2;1;493,6;3,7202649865278254;196,04902777777778;0,0011154547;0;0;Honest;1836,36
acc043542;3;1;6107,5;4,334910626425499;-1541,6762962963198;0,0014151812;0;0;Honest;26475,51
acc020363;10;8;101229,28;0,8345095574610867;148,79030555555556;0,99259865;1;1;Mule;84476,81
acc026224;24;1;406846,75;0,0025115598806784156;-281,4515856481422;0,99259865;1;1;Boss;1021,82
acc019576;2;4;18272,47;0,6196531614756179;-275,2808333333333;0,054558605;0;0;Honest;11322,599999999999
acc003978;2;1;2091,35;0,709643485578762;686,5719444444444;0,0032802643;0;0;Honest;1484,12
acc009203;1;4;6996,81;2,165396565868494;-412,35562499996445;0,006682806;0;0;Honest;15150,89
acc027193;9;7;133666,19999999998;0,8814813407217876;-55,135458553813336;0,99259865;1;1;Mule;117824,27
acc034876;2;2;15292,17;1,0224474208386247;-814,6179166666667;0,0055002836;0;0;Honest;15635,45
acc034982;1;3;169,87;23,078349423122205;559,4824074074311;0,0018115565;0;0;Honest;3920,55
acc004800;5;2;5869,61;8,908566483009121;-279,60055555555556;0,0022029402;0;0;Honest;52289,899999999994
acc002492;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4473,469999999999
acc017401;2;1;3245,55;0,4180295542217675;-1172,8559722222221;0,0029998017;0;0;Honest;1356,74
acc011670;3;2;3529,83;4,4767864832400335;-127,78458333333333;0,0010977717;0;0;Honest;15802,34
acc006178;2;5;22903,78;1,6634369246312513;-317,16294444444446;0,01632532;0;0;Honest;38099,01
acc002732;5;3;31569,289999999997;0,13489244297466207;289,61425925923555;0,01083822;0;0;Honest;4258,459999999999
acc038841;3;3;3386,15;2,7511369811231603;-646,6577777777778;0,0013316593;0;0;Honest;9315,79
acc004293;2;2;7204,74;0,8904056351712413;-165,48152777777779;0,0045154523;0;0;Honest;6415,150000000001
acc042491;2;5;6056,4400000000005;2,8921397848574655;-98,32722222222222;0,007228574;0;0;Honest;17516,1
acc038423;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;8607,2
acc025504;2;3;1814,6;5,015204368982867;-70,63342592590223;0,0010607606;0;0;Honest;9100,64
acc006475;3;5;53823,229999999996;0,8905599142675173;223,61540740743112;0,975178;1;1;Mule;47932,82000000001
acc021104;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;24759,0
acc007687;2;1;14275,05;0,9494145733888335;241,3636111111111;0,006788337;0;0;Honest;13552,95
acc033824;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;41222,42
acc035503;5;6;128491,06999999999;0,9044091620990345;-191,40967592597335;0,99259865;1;1;Mule;116208,51000000001
acc034853;20;0;529340,97;0,0;0,0;0,99259865;1;1;Boss;0,0
acc019240;3;3;10434,27;2,7189044188961766;179,99046296298667;0,0028796142;0;0;Honest;28369,81
acc004969;9;5;135288,72;0,7425940061674021;110,14382098766221;0,99259865;1;1;Mule;100464,6
acc010963;1;3;1967,4;0,7331212101188872;-1420,258518518471;0,00692825;0;0;Honest;1442,35
acc041083;10;8;126150,56999999999;0,8755215394174168;-112,05493055559111;0,99259865;1;1;Mule;110447,54999999999
acc003054;1;3;2360,1;15,892932956514738;-1430,7165740740977;0,0010410447;0;0;Honest;37509,07
acc019530;2;6;3713,9700000000003;9,323924738420777;295,6048611111111;0,0012766655;0;0;Honest;34628,87
acc004584;1;4;1950,34;4,484277181018792;78,35333333333334;0,0016464728;0;0;Honest;8745,91
acc004146;2;1;3118,23;0,030639078454512803;-164,6975;0,0029911958;0;0;Honest;95,54
acc036005;4;2;3868,33;4,803892625777465;232,10006944448003;0,0017619258;0;0;Honest;18583,09
acc028845;3;2;17048,43;0,7560292906565058;-388,16620370368;0,035646476;0;0;Honest;12889,119999999999
acc035443;4;2;3324,26;2,709355738252308;-9,817361111111111;0,0017851167;0;0;Honest;9006,630000000001
acc014916;3;4;19107,02;1,6036165746324782;-253,35430555555556;0,013721442;0;0;Honest;30640,35
acc044024;5;3;14992,16;2,1387244141441832;-247,46703703701334;0,002798918;0;0;Honest;32064,120000000003
acc001054;2;2;13870,04;0,2476040100792715;92,35222222222222;0,0035317503;0;0;Honest;3434,2799999999997
acc030683;3;2;2680,3;0,5203912980214974;-101,09421296298667;0,0044680727;0;0;Honest;1394,81
acc023828;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2402,4300000000003
acc005597;3;1;17239,24;0,06337746711718897;-1036,4928703704177;0,0024568278;0;0;Honest;1092,58
acc030536;5;3;18671,75;0,24403591305800848;163,8711296295822;0,01021925;0;0;Honest;4556,58
acc019353;24;3;416188,57;0,007033470260044136;-44,41615740750222;0,99259865;1;1;Boss;2927,25
acc029920;1;3;944,63;2,8836699695121952;570,9925000000711;0,0013950724;0;0;Honest;2724,03
acc011395;5;3;5959,81;0,5928920672100835;371,47479629632;0,0031518466;0;0;Honest;3533,53
acc028780;3;1;10956,529999999999;0,1104965618708096;-180,57324074076445;0,0019094805;0;0;Honest;1210,66
acc044591;3;2;5075,64;0,4194930698531222;-686,4315740740979;0,0030286354;0;0;Honest;2129,2
acc000521;17;2;326837,35000000003;0,010460523851985587;871,1491993464177;0,99259865;1;1;Boss;3418,8900000000003
acc026383;5;6;20188,75;2,829906839251148;-328,49270370368;0,005413733;0;0;Honest;57132,31
acc013535;3;3;5964,48;0,6280989657120727;-232,9771296295822;0,007304351;0;0;Honest;3746,29
